Subject,Course Name,Course URL 
"Art & Design
          ",Designing Resilient Schools,https://www.class-central.com/course/iversity-designing-resilient-schools-1658
"Art & Design
          ",Early Renaissance Architecture in Italy: from Alberti to Bramante,https://www.class-central.com/course/coursera-early-renaissance-architecture-in-italy-from-alberti-to-bramante-713
"Engineering
          ",Management in Engineering I,https://www.class-central.com/course/edx-management-in-engineering-i-10283
"Engineering
          ",Manufacturing Systems I,https://www.class-central.com/course/edx-manufacturing-systems-i-10274
"Science
          ",Electricity and Magnetism: Electrostatics,https://www.class-central.com/course/edx-electricity-and-magnetism-electrostatics-10268
"Science
          ",Climate Change: Carbon Capture and Storage,https://www.class-central.com/course/edx-climate-change-carbon-capture-and-storage-10269
"Education & Teaching
          ",Virtual Teacher Final Project,https://www.class-central.com/course/coursera-virtual-teacher-final-project-2875
"Education & Teaching
          ",Advancing Learning Through Evidence-Based STEM Teaching,https://www.class-central.com/course/edx-advancing-learning-through-evidence-based-stem-teaching-6327
"Computer Science
          ",Software Construction: Object-Oriented Design,https://www.class-central.com/course/edx-software-construction-object-oriented-design-8201
"Computer Science
          ",Cyber Security Economics,https://www.class-central.com/course/edx-cyber-security-economics-2680
"Humanities
          ",Hinduism Through Its Scriptures,https://www.class-central.com/course/edx-hinduism-through-its-scriptures-5819
"Humanities
          ",The Tabernacle in Word & Image: An Italian Jewish Manuscript Revealed,https://www.class-central.com/course/edx-the-tabernacle-in-word-image-an-italian-jewish-manuscript-revealed-11462
"Business
          ",L'impact investing : comprendre les fondamentaux,https://www.class-central.com/course/coursera-l-impact-investing-comprendre-les-fondamentaux-6203
"Business
          ",International Business I,https://www.class-central.com/course/coursera-international-business-i-7249
"Social Sciences
          ",Make the most of EU resources for your region or city,https://www.class-central.com/course/iversity-make-the-most-of-eu-resources-for-your-region-or-city-10201
"Social Sciences
          ",Global History of Capitalism,https://www.class-central.com/course/edx-global-history-of-capitalism-10307
"Data Science
          ",Quantitative Biology Workshop,https://www.class-central.com/course/edx-quantitative-biology-workshop-1984
"Data Science
          ",Cómo medir tu éxito online: Analytics para periodistas,https://www.class-central.com/course/independent-como-medir-tu-exito-online-analytics-para-periodistas-10146
"Programming
          ",Python: основы и применение,https://www.class-central.com/course/stepik-python----10531
"Programming
          ",Основы программирования на R,https://www.class-central.com/course/stepik----r-10537
"Health & Medicine
          ",Causes of Human Disease: Exploring Cancer and Genetic Disease,https://www.class-central.com/course/futurelearn-causes-of-human-disease-exploring-cancer-and-genetic-disease-9024
"Health & Medicine
          ","Talking About Cancer: Reducing Risk, Early Detection and Mythbusting",https://www.class-central.com/course/futurelearn-talking-about-cancer-reducing-risk-early-detection-and-mythbusting-5662
"Art & Design
          ",UX-Design for Business,https://www.class-central.com/course/independent-ux-design-for-business-1790
"Art & Design
          ",What is Music? Finding Your Song,https://www.class-central.com/course/canvas-network-what-is-music-finding-your-song-1554
"Engineering
          ", Extracting Information From Music Signals ,https://www.class-central.com/course/kadenze-extracting-information-from-music-signals-8403
"Engineering
          ",Matrix Algebra for Engineers,https://www.class-central.com/course/coursera-matrix-algebra-for-engineers-11986
"Engineering
          ",Maps and the Geospatial Revolution,https://www.class-central.com/course/coursera-maps-and-the-geospatial-revolution-676
"Science
          ",Essential Human Biology: Cells and Tissues,https://www.class-central.com/course/edx-essential-human-biology-cells-and-tissues-3027
"Science
          ",Introducción a la Estructura de la Materia,https://www.class-central.com/course/edx-introduccion-a-la-estructura-de-la-materia-3066
"Science
          ",Agua en América Latina: Abundancia en medio de la escasez mundial,https://www.class-central.com/course/edx-agua-en-america-latina-abundancia-en-medio-de-la-escasez-mundial-4093
"Education & Teaching
          ",Creating Apps in the Classroom,https://www.class-central.com/course/futurelearn-creating-apps-in-the-classroom-11541
"Education & Teaching
          ",Becoming a Better Teacher: Exploring Professional Development,https://www.class-central.com/course/futurelearn-becoming-a-better-teacher-exploring-professional-development-8267
"Computer Science
          ",Core ML: Machine Learning for iOS,https://www.class-central.com/course/udacity-core-ml-machine-learning-for-ios-9623
"Computer Science
          ",In-Memory Data Management,https://www.class-central.com/course/openhpi-in-memory-data-management-465
"Humanities
          ",The Civil War and Reconstruction – 1865-1890: The Unfinished Revolution,https://www.class-central.com/course/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution-2439
"Humanities
          ",Paradox and Infinity,https://www.class-central.com/course/edx-paradox-and-infinity-3603
"Business
          ",Project Management Life Cycle,https://www.class-central.com/course/edx-project-management-life-cycle-7287
"Business
          ",The Strategy of Content Marketing,https://www.class-central.com/course/coursera-the-strategy-of-content-marketing-7799
"Social Sciences
          ",EU-Mittel für Ihre Region oder Stadt erfolgreich nutzen,https://www.class-central.com/course/iversity-eu-mittel-fur-ihre-region-oder-stadt-erfolgreich-nutzen-10202
"Social Sciences
          ",Valorisez les ressources de l'UE dans votre région ou ville,https://www.class-central.com/course/iversity-valorisez-les-ressources-de-l-ue-dans-votre-region-ou-ville-10203
"Social Sciences
          ",The Threat of Nuclear Terrorism,https://www.class-central.com/course/stanford-openedx-the-threat-of-nuclear-terrorism-9499
"Data Science
          ",Business Analytics: The Data Explosion,https://www.class-central.com/course/futurelearn-business-analytics-the-data-explosion-8636
"Data Science
          ",Bioinformatics: Algorithms and Applications,https://www.class-central.com/course/nptel-bioinformatics-algorithms-and-applications-10031
"Data Science
          ",Analisi dei dati ,https://www.class-central.com/course/federica-analisi-dei-dati-10690
"Programming
          ",Cloud-Native Operations with SAP Cloud Platform,https://www.class-central.com/course/opensap-cloud-native-operations-with-sap-cloud-platform-9982
"Programming
          ",Understanding SAP Fiori Launchpad,https://www.class-central.com/course/opensap-understanding-sap-fiori-launchpad-9981
"Programming
          ",Mobile Computing with App Inventor – CS Principles,https://www.class-central.com/course/edx-mobile-computing-with-app-inventor-cs-principles-3590
"Health & Medicine
          ",口腔种植学 （Implant Dentistry）,https://www.class-central.com/course/coursera--implant-dentistry-9265
"Health & Medicine
          ",The Science of Medicines,https://www.class-central.com/course/futurelearn-the-science-of-medicines-1851
"Art & Design
          ","Live!:  A History of Art for Artists, Animators and Gamers",https://www.class-central.com/course/coursera-live-a-history-of-art-for-artists-animators-and-gamers-693
"Art & Design
          ",80000901_2x: History of Chinese Architecture: Part 2,https://www.class-central.com/course/edx-80000901_2x-history-of-chinese-architecture-part-2-1621
"Art & Design
          ",Architecture 101 - Part II: From Place to Space,https://www.class-central.com/course/iversity-architecture-101-part-ii-from-place-to-space-3021
"Engineering
          ",Fundamentals of GIS,https://www.class-central.com/course/coursera-fundamentals-of-gis-5489
"Engineering
          ",Mobilité et urbanisme,https://www.class-central.com/course/coursera-mobilite-et-urbanisme-4409
"Science
          ",Social Welfare Policy and Services,https://www.class-central.com/course/edx-social-welfare-policy-and-services-7339
"Science
          ",The Chemistry of Life,https://www.class-central.com/course/edx-the-chemistry-of-life-1495
"Education & Teaching
          ",Teaching Phonics in Early Childhood,https://www.class-central.com/course/futurelearn-teaching-phonics-in-early-childhood-11770
"Education & Teaching
          ",The Online Educator: People and Pedagogy,https://www.class-central.com/course/futurelearn-the-online-educator-people-and-pedagogy-10735
"Computer Science
          ",Creative Applications of Deep Learning with TensorFlow III,https://www.class-central.com/course/kadenze-creative-applications-of-deep-learning-with-tensorflow-iii-7591
"Computer Science
          ",Information Security Management in a Nutshell,https://www.class-central.com/course/opensap-information-security-management-in-a-nutshell-9276
"Computer Science
          ",Introducción a la visión por computador: desarrollo de aplicaciones con OpenCV,https://www.class-central.com/course/edx-introduccion-a-la-vision-por-computador-desarrollo-de-aplicaciones-con-opencv-3926
"Humanities
          ",Everything About Aquatics,https://www.class-central.com/course/desire2learn-everything-about-aquatics-11792
"Humanities
          ","Letteratura latina, dalle origini all'età augustea",https://www.class-central.com/course/edx-letteratura-latina-dalle-origini-all-eta-augustea-11404
"Business
          ",A prática da gestão de clubes e federações esportivas ,https://www.class-central.com/course/coursera-a-pratica-da-gestao-de-clubes-e-federacoes-esportivas-8146
"Business
          ",Bookkeeping for Personal and Business Accounting,https://www.class-central.com/course/futurelearn-bookkeeping-for-personal-and-business-accounting-8437
"Social Sciences
          ",Sustainability Science – A Key Concept for Future Design,https://www.class-central.com/course/edx-sustainability-science-a-key-concept-for-future-design-8230
"Social Sciences
          ",Grant Writing and Crowdfunding for Public Libraries,https://www.class-central.com/course/edx-grant-writing-and-crowdfunding-for-public-libraries-9174
"Data Science
          ","Practitioners Course In Descriptive,Predictive And Prescriptive Analytics",https://www.class-central.com/course/nptel-practitioners-course-in-descriptive-predictive-and-prescriptive-analytics-9899
"Data Science
          ",Introduction to Process Mining with ProM,https://www.class-central.com/course/futurelearn-introduction-to-process-mining-with-prom-5419
"Programming
          ",Object-Oriented JavaScript,https://www.class-central.com/course/udacity-object-oriented-javascript-10662
"Programming
          ",Using Open Source Web Tooling to Improve Development Proficiency,https://www.class-central.com/course/edx-using-open-source-web-tooling-to-improve-development-proficiency-7818
"Programming
          ",AngularJS: Framework Fundamentals,https://www.class-central.com/course/edx-angularjs-framework-fundamentals-7377
"Health & Medicine
          ",A History of Public Health in Post-War Britain,https://www.class-central.com/course/futurelearn-a-history-of-public-health-in-post-war-britain-8510
"Health & Medicine
          ",Nutrition and Health: Micronutrients and Malnutrition,https://www.class-central.com/course/edx-nutrition-and-health-micronutrients-and-malnutrition-3643
"Health & Medicine
          ",Nutrition and Cancer,https://www.class-central.com/course/edx-nutrition-and-cancer-11591
"Art & Design
          ",Introduction to Computational Arts: Visual Arts,https://www.class-central.com/course/coursera-introduction-to-computational-arts-visual-arts-1819
"Art & Design
          ",Social Issues Through Comic Books,https://www.class-central.com/course/canvas-network-social-issues-through-comic-books-2095
"Art & Design
          ",The Future of Fashion,https://www.class-central.com/course/independent-the-future-of-fashion-1828
"Engineering
          ",Transistor - Field Effect Transistor and Bipolar Junction Transistor,https://www.class-central.com/course/coursera-transistor-field-effect-transistor-and-bipolar-junction-transistor-12135
"Engineering
          ",Semiconductor Physics,https://www.class-central.com/course/coursera-semiconductor-physics-12118
"Engineering
          ",Diode - pn Junction and Metal Semiconductor Contact,https://www.class-central.com/course/coursera-diode-pn-junction-and-metal-semiconductor-contact-12134
"Science
          ","Quantum Information Science I, Part 3",https://www.class-central.com/course/edx-quantum-information-science-i-part-3-10276
"Science
          ",Climate Change Education,https://www.class-central.com/course/edx-climate-change-education-8114
"Science
          ",#EarthOptimism2018,https://www.class-central.com/course/edx-earthoptimism2018-11349
"Education & Teaching
          ",Blended Learning Essentials: Getting Started,https://www.class-central.com/course/futurelearn-blended-learning-essentials-getting-started-4045
"Education & Teaching
          ",Developing Literacy: A Journey from Still Image to Film,https://www.class-central.com/course/futurelearn-developing-literacy-a-journey-from-still-image-to-film-12546
"Computer Science
          ","Reliable Distributed Algorithms, Part 2",https://www.class-central.com/course/edx-reliable-distributed-algorithms-part-2-6603
"Computer Science
          ",Enterprise Deep Learning with TensorFlow,https://www.class-central.com/course/opensap-enterprise-deep-learning-with-tensorflow-9366
"Humanities
          ",Dialetti in Italia,https://www.class-central.com/course/edx-dialetti-in-italia-11398
"Humanities
          ",Introducción al griego clásico,https://www.class-central.com/course/edx-introduccion-al-griego-clasico-11503
"Humanities
          ",Christianity Through Its Scriptures,https://www.class-central.com/course/edx-christianity-through-its-scriptures-5858
"Business
          ",Maritime Law: an Introduction to Shipping Transactions,https://www.class-central.com/course/futurelearn-maritime-law-an-introduction-to-shipping-transactions-9454
"Business
          ",From Brand to Image: Creating High Impact Campaigns That Tell Brand Stories,https://www.class-central.com/course/coursera-from-brand-to-image-creating-high-impact-campaigns-that-tell-brand-stories-9156
"Social Sciences
          ",Sustainability in Everyday Life,https://www.class-central.com/course/edx-sustainability-in-everyday-life-3306
"Social Sciences
          ",Engagement in a Time of Polarization,https://www.class-central.com/course/edx-engagement-in-a-time-of-polarization-10256
"Data Science
          ",Introducción al Business Intelligence y al Big Data,https://www.class-central.com/course/miriadax-introduccion-al-business-intelligence-y-al-big-data-5657
"Data Science
          ",A developer's guide to Exploring and Visualizing IoT Data,https://www.class-central.com/course/coursera-a-developer-s-guide-to-exploring-and-visualizing-iot-data-8022
"Programming
          ",AngularJS: Advanced Framework Techniques,https://www.class-central.com/course/edx-angularjs-advanced-framework-techniques-7384
"Programming
          ",Maps and 3D Made Easy with SAPUI5,https://www.class-central.com/course/opensap-maps-and-3d-made-easy-with-sapui5-10420
"Programming
          ",Basics of ICT & Software Engineering,https://www.class-central.com/course/canvas-network-basics-of-ict-software-engineering-11045
"Health & Medicine
          ","Nutrition, Heart Disease and Diabetes",https://www.class-central.com/course/edx-nutrition-heart-disease-and-diabetes-11592
"Health & Medicine
          ",Causes of Human Disease: Understanding Cardiovascular Disease,https://www.class-central.com/course/futurelearn-causes-of-human-disease-understanding-cardiovascular-disease-9025
"Art & Design
          ",Wonderful Styles of Food and Beverage around the World,https://www.class-central.com/course/openlearning-wonderful-styles-of-food-and-beverage-around-the-world-1866
"Art & Design
          ",Get A Grasp! A Primer Course for Getting Your Comic Started,https://www.class-central.com/course/independent-get-a-grasp-a-primer-course-for-getting-your-comic-started-1827
"Engineering
          ",Sistemas Digitales: De las puertas lógicas al procesador,https://www.class-central.com/course/coursera-sistemas-digitales-de-las-puertas-logicas-al-procesador-1457
"Engineering
          ",Инновации в промышленности: мехатроника и робототехника,https://www.class-central.com/course/coursera-------5269
"Science
          ",Tropical coastal ecosystems,https://www.class-central.com/course/edx-tropical-coastal-ecosystems-1649
"Science
          ",Mastering Quantum Mechanics Part 2: Quantum Dynamics,https://www.class-central.com/course/edx-mastering-quantum-mechanics-part-2-quantum-dynamics-5626
"Education & Teaching
          ",Inspiring Young People In STEM: Using Feedback to Improve,https://www.class-central.com/course/futurelearn-inspiring-young-people-in-stem-using-feedback-to-improve-9887
"Education & Teaching
          ",Teaching Intermediate Grammar Project,https://www.class-central.com/course/coursera-teaching-intermediate-grammar-project-7368
"Education & Teaching
          ",The Science of Learning,https://www.class-central.com/course/futurelearn-the-science-of-learning-10576
"Computer Science
          ",Enterprise Machine Learning in a Nutshell,https://www.class-central.com/course/opensap-enterprise-machine-learning-in-a-nutshell-9980
"Computer Science
          ",Compliance in Office 365​®: Data Governance,https://www.class-central.com/course/edx-compliance-in-office-365-data-governance-8417
"Computer Science
          ",Office 365: SharePoint Online Administrator,https://www.class-central.com/course/edx-office-365-sharepoint-online-administrator-10112
"Humanities
          ",PredictionX: Lost Without Longitude,https://www.class-central.com/course/edx-predictionx-lost-without-longitude-11693
"Humanities
          ",Career Transition: Life after Sport,https://www.class-central.com/course/independent-career-transition-life-after-sport-11738
"Business
          ",Customer Insights: Quantitative Techniques,https://www.class-central.com/course/coursera-customer-insights-quantitative-techniques-10428
"Business
          ",Managing My Money for Young Adults,https://www.class-central.com/course/futurelearn-managing-my-money-for-young-adults-11642
"Data Science
          ",Learning Analytics Fundamentals,https://www.class-central.com/course/edx-learning-analytics-fundamentals-9283
"Data Science
          ",Advanced Machine Learning,https://www.class-central.com/course/futurelearn-advanced-machine-learning-10341
"Programming
          ",Android: Introducción a la Programación,https://www.class-central.com/course/edx-android-introduccion-a-la-programacion-2964
"Programming
          ",Software Engineering Essentials,https://www.class-central.com/course/edx-software-engineering-essentials-8527
"Health & Medicine
          ",Dementia Care: Living Well as Dementia Progresses,https://www.class-central.com/course/futurelearn-dementia-care-living-well-as-dementia-progresses-12544
"Health & Medicine
          ",Ageing Well: Falls,https://www.class-central.com/course/futurelearn-ageing-well-falls-2500
"Art & Design
          ",Innovators of American Cuisine: A History of the Culinary Arts in the U.S.,https://www.class-central.com/course/canvas-network-innovators-of-american-cuisine-a-history-of-the-culinary-arts-in-the-u-s-1922
"Art & Design
          ","Diseño, Organización y Evaluación de videojuegos y gamificación",https://www.class-central.com/course/miriadax-diseno-organizacion-y-evaluacion-de-videojuegos-y-gamificacion-2006
"Art & Design
          ",Creativity: Music to My Ears,https://www.class-central.com/course/novoed-creativity-music-to-my-ears-1853
"Engineering
          ",Materials Science: 10 Things Every Engineer Should Know,https://www.class-central.com/course/coursera-materials-science-10-things-every-engineer-should-know-5074
"Engineering
          ","Imagery, Automation, and Applications",https://www.class-central.com/course/coursera-imagery-automation-and-applications-5586
"Science
          ",El Enlace Químico y las Interacciones Moleculares,https://www.class-central.com/course/edx-el-enlace-quimico-y-las-interacciones-moleculares-3060
"Science
          ",Electricity and Magnetism: Magnetic Fields and Forces,https://www.class-central.com/course/edx-electricity-and-magnetism-magnetic-fields-and-forces-10280
"Science
          ",Extreme Weather: Tornado Season Teach-Out ,https://www.class-central.com/course/coursera-extreme-weather-tornado-season-teach-out-11171
"Education & Teaching
          ",Teaching Primary Science: Getting Started,https://www.class-central.com/course/futurelearn-teaching-primary-science-getting-started-10572
"Education & Teaching
          ",Teaching STEM Subjects: Differentiation for Learning,https://www.class-central.com/course/futurelearn-teaching-stem-subjects-differentiation-for-learning-5972
"Computer Science
          ",Provisioning Office 365 Services,https://www.class-central.com/course/edx-provisioning-office-365-services-7484
"Computer Science
          ",Manage Office 365 Identities,https://www.class-central.com/course/edx-manage-office-365-identities-8716
"Humanities
          ",Academic and Business Writing,https://www.class-central.com/course/edx-academic-and-business-writing-1561
"Humanities
          ",Sikhism Through Its Scriptures,https://www.class-central.com/course/edx-sikhism-through-its-scriptures-11388
"Business
          ",Financial Regulation in Emerging Markets and the Rise of Fintech Companies,https://www.class-central.com/course/coursera-financial-regulation-in-emerging-markets-and-the-rise-of-fintech-companies-11685
"Business
          ","服務模式的體驗、設計與創新：從痛點到賣點 (Experience, Design, and Innovation of Service Models: from Pain Points to Selling Points)",https://www.class-central.com/course/coursera----experience-design-and-innovation-of-service-models-from-pain-points-to-selling-points-11712
"Business
          ",Human Capital Strategy,https://www.class-central.com/course/independent-human-capital-strategy-11964
"Data Science
          ",Social Network Analysis (SNA),https://www.class-central.com/course/edx-social-network-analysis-sna-9134
"Data Science
          ",Big Data Applications: Real-Time Streaming,https://www.class-central.com/course/coursera-big-data-applications-real-time-streaming-9507
"Data Science
          ",Data Visualization for Storytelling and Discovery,https://www.class-central.com/course/independent-data-visualization-for-storytelling-and-discovery-11702
"Programming
          ",Maîtrisez les bases de données NoSQL,https://www.class-central.com/course/openclassrooms-maitrisez-les-bases-de-donnees-nosql-11086
"Programming
          ",Initiez-vous à l'algèbre relationnelle avec le langage SQL,https://www.class-central.com/course/openclassrooms-initiez-vous-a-l-algebre-relationnelle-avec-le-langage-sql-11093
"Programming
          ",Utilisez des API REST dans vos projets web,https://www.class-central.com/course/openclassrooms-utilisez-des-api-rest-dans-vos-projets-web-11094
"Health & Medicine
          ",Materials in Oral Health,https://www.class-central.com/course/coursera-materials-in-oral-health-8301
"Health & Medicine
          ",Causes of Human Disease: Nutrition and Environment,https://www.class-central.com/course/futurelearn-causes-of-human-disease-nutrition-and-environment-9026
"Health & Medicine
          ",Health Technology Assessment: Choosing Which Treatments Get Funded,https://www.class-central.com/course/futurelearn-health-technology-assessment-choosing-which-treatments-get-funded-4966
"Art & Design
          ",Introduction to Computational Arts: Audio,https://www.class-central.com/course/coursera-introduction-to-computational-arts-audio-1974
"Art & Design
          ",Textile Fundamentals,https://www.class-central.com/course/independent-textile-fundamentals-1954
"Art & Design
          ","American Cuisine: Chefs, Authors and Critics",https://www.class-central.com/course/canvas-network-american-cuisine-chefs-authors-and-critics-1962
"Engineering
          ",Digital Systems: From Logic Gates to Processors,https://www.class-central.com/course/coursera-digital-systems-from-logic-gates-to-processors-7359
"Engineering
          ",Ferrous Technology I,https://www.class-central.com/course/coursera-ferrous-technology-i-10362
"Engineering
          ",Nanophotonics and Detectors,https://www.class-central.com/course/coursera-nanophotonics-and-detectors-12231
"Science
          ",Introducción a la gravedad cuántica de lazos,https://www.class-central.com/course/edx-introduccion-a-la-gravedad-cuantica-de-lazos-11342
"Science
          ",Introducción a los ritmos y relojes biológicos,https://www.class-central.com/course/edx-introduccion-a-los-ritmos-y-relojes-biologicos-11339
"Education & Teaching
          ",Developing Your Research Project,https://www.class-central.com/course/futurelearn-developing-your-research-project-2138
"Education & Teaching
          ",Making Teacher Education Relevant for 21st Century Africa,https://www.class-central.com/course/futurelearn-making-teacher-education-relevant-for-21st-century-africa-9122
"Computer Science
          ",Applied Machine Learning,https://www.class-central.com/course/edx-applied-machine-learning-6406
"Computer Science
          ",Enabling Office 365 Clients,https://www.class-central.com/course/edx-enabling-office-365-clients-7485
"Humanities
          ",John Milton: Paradise Lost,https://www.class-central.com/course/edx-john-milton-paradise-lost-11575
"Humanities
          ",Perdón y reconciliación: cómo sanar heridas,https://www.class-central.com/course/edx-perdon-y-reconciliacion-como-sanar-heridas-11475
"Business
          ",Юридическое оформление инвестиционных идей,https://www.class-central.com/course/coursera-----12114
"Business
          ",Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,https://www.class-central.com/course/coursera-investment-management-in-an-evolving-and-volatile-world-by-hec-paris-and-axa-investment-managers-5410
"Business
          ",Introdução ao Marketing Analítico,https://www.class-central.com/course/coursera-introducao-ao-marketing-analitico-5085
"Data Science
          ",Big Data: from Data to Decisions,https://www.class-central.com/course/futurelearn-big-data-from-data-to-decisions-5420
"Data Science
          ",pt010: 高校生のためのデータサイエンス入門,https://www.class-central.com/course/gacco-pt010--9039
"Data Science
          ",Feature Engineering for Improving Learning Environments,https://www.class-central.com/course/edx-feature-engineering-for-improving-learning-environments-9286
"Programming
          ",Développez en C pour l'embarqué,https://www.class-central.com/course/openclassrooms-developpez-en-c-pour-l-embarque-11095
"Programming
          ",Globally Distributed Software Engineering,https://www.class-central.com/course/edx-globally-distributed-software-engineering-9119
"Programming
          ",Kotlin Bootcamp for Programmers,https://www.class-central.com/course/udacity-kotlin-bootcamp-for-programmers-11110
"Health & Medicine
          ",Food as Medicine: Food and our Genome,https://www.class-central.com/course/futurelearn-food-as-medicine-food-and-our-genome-9148
"Health & Medicine
          ",Improving Palliative Care in Care Homes for Older People,https://www.class-central.com/course/futurelearn-improving-palliative-care-in-care-homes-for-older-people-12545
"Health & Medicine
          ",Whole Genome Sequencing: Decoding the Language of Life and Health,https://www.class-central.com/course/futurelearn-whole-genome-sequencing-decoding-the-language-of-life-and-health-5663
"Art & Design
          ",The Design Process,https://www.class-central.com/course/independent-the-design-process-1955
"Art & Design
          ",La 3ª edad de oro de la televisión,https://www.class-central.com/course/miriadax-la-3a-edad-de-oro-de-la-television-1901
"Art & Design
          ",Play With Your Music,https://www.class-central.com/course/independent-play-with-your-music-1831
"Engineering
          ",Fundamentals of Fluid Power,https://www.class-central.com/course/coursera-fundamentals-of-fluid-power-1770
"Engineering
          ",3D Printing Applications,https://www.class-central.com/course/coursera-3d-printing-applications-5986
"Science
          ",Engineering Mechanics,https://www.class-central.com/course/edx-engineering-mechanics-7012
"Science
          ",Mastering Quantum Mechanics Part 3: Entanglement and Angular Momentum,https://www.class-central.com/course/edx-mastering-quantum-mechanics-part-3-entanglement-and-angular-momentum-5637
"Education & Teaching
          ",English as a Medium of Instruction for Academics,https://www.class-central.com/course/futurelearn-english-as-a-medium-of-instruction-for-academics-8580
"Education & Teaching
          ",Analytics for the Classroom Teacher,https://www.class-central.com/course/edx-analytics-for-the-classroom-teacher-7213
"Computer Science
          ",Windows Server 2016: Azure for On-Premises Administrators,https://www.class-central.com/course/edx-windows-server-2016-azure-for-on-premises-administrators-8539
"Computer Science
          ",CS50's Understanding Technology,https://www.class-central.com/course/edx-cs50-s-understanding-technology-10142
"Humanities
          ",New Zealand Landscape as Culture: Maunga (Mountains),https://www.class-central.com/course/edx-new-zealand-landscape-as-culture-maunga-mountains-11424
"Humanities
          ","Visualizing Japan (1850s-1930s): Westernization, Protest, Modernity",https://www.class-central.com/course/edx-visualizing-japan-1850s-1930s-westernization-protest-modernity-2159
"Business
          ",Fundamentos de Excel para Negocios,https://www.class-central.com/course/coursera-fundamentos-de-excel-para-negocios-7081
"Business
          ",Understanding the Music Business: What is Music Worth?,https://www.class-central.com/course/coursera-understanding-the-music-business-what-is-music-worth-4722
"Data Science
          ",Cluster Analysis,https://www.class-central.com/course/edx-cluster-analysis-9284
"Data Science
          ",Intro to R for Journalists: How to Find Great Stories in Data,https://www.class-central.com/course/independent-intro-to-r-for-journalists-how-to-find-great-stories-in-data-11701
"Programming
          ",SAP Cloud Platform Version Control with Git,https://www.class-central.com/course/opensap-sap-cloud-platform-version-control-with-git-10636
"Programming
          ",Writing Testable Code for ABAP,https://www.class-central.com/course/opensap-writing-testable-code-for-abap-10421
"Health & Medicine
          ",Falling Down: Problematic Substance Use in Later Life,https://www.class-central.com/course/futurelearn-falling-down-problematic-substance-use-in-later-life-9261
"Health & Medicine
          ",NPAP - Medical Applications of Particle Accelerators,https://www.class-central.com/course/coursera-npap-medical-applications-of-particle-accelerators-12557
"Art & Design
          ",Débuter la photo : prise en main et premières prises de vue,https://www.class-central.com/course/ionis-debuter-la-photo-prise-en-main-et-premieres-prises-de-vue-2184
"Art & Design
          ",Débuter le montage : créez vos vidéos souvenirs,https://www.class-central.com/course/ionis-debuter-le-montage-creez-vos-videos-souvenirs-2185
"Engineering
          ",Digital Thread: Implementation,https://www.class-central.com/course/coursera-digital-thread-implementation-8322
"Engineering
          ",Linear Circuits 1: DC Analysis,https://www.class-central.com/course/coursera-linear-circuits-1-dc-analysis-8233
"Science
          ","Climate Change, Risks, and Challenges (Short Track Version)",https://www.class-central.com/course/opensap-climate-change-risks-and-challenges-short-track-version-10638
"Science
          ","Quantum Information Science II: Quantum states, noise and error correction",https://www.class-central.com/course/edx-quantum-information-science-ii-quantum-states-noise-and-error-correction-11367
"Education & Teaching
          ","Instructional Design: Digital Media, New Tools and Technology",https://www.class-central.com/course/edx-instructional-design-digital-media-new-tools-and-technology-8183
"Education & Teaching
          ",Design Thinking for Leading and Learning,https://www.class-central.com/course/edx-design-thinking-for-leading-and-learning-7390
"Computer Science
          ",CS50's Computer Science for Business Professionals,https://www.class-central.com/course/edx-cs50-s-computer-science-for-business-professionals-10143
"Computer Science
          ",The Beauty and Joy of Computing - AP® CS Principles Part 2,https://www.class-central.com/course/edx-the-beauty-and-joy-of-computing-ap-cs-principles-part-2-2532
"Humanities
          ",Global History Lab,https://www.class-central.com/course/edx-global-history-lab-2371
"Humanities
          ",Globalization: Past and Future,https://www.class-central.com/course/edx-globalization-past-and-future-9746
"Business
          ",The Factors that Influence the Effectiveness of Boards and the Governance Process,https://www.class-central.com/course/coursera-the-factors-that-influence-the-effectiveness-of-boards-and-the-governance-process-4619
"Business
          ",How to Validate your Startup Idea,https://www.class-central.com/course/coursera-how-to-validate-your-startup-idea-6449
"Data Science
          ",Big Data Services: Capstone Project,https://www.class-central.com/course/coursera-big-data-services-capstone-project-9508
"Data Science
          ",Introduction to Biostatistics,https://www.class-central.com/course/nptel-introduction-to-biostatistics-7969
"Programming
          ",Mobile Design and Usability for iOS,https://www.class-central.com/course/udacity-mobile-design-and-usability-for-ios-9700
"Programming
          ",Add Google Sign-In to your Android Apps,https://www.class-central.com/course/udacity-add-google-sign-in-to-your-android-apps-3703
"Health & Medicine
          ",Clinical Terminology for International and U.S. Students,https://www.class-central.com/course/coursera-clinical-terminology-for-international-and-u-s-students-839
"Health & Medicine
          ","""Care for carers"" Aider une personne âgée : un rôle à part entière. Conseils et soutien",https://www.class-central.com/course/france-universite-numerique-care-for-carers-aider-une-personne-agee-un-role-a-part-entiere-conseils-et-soutien-12561
"Art & Design
          ",Human-Computer Interaction,https://www.class-central.com/course/coursera-human-computer-interaction-306
"Art & Design
          ",Introduction to Digital Sound Design,https://www.class-central.com/course/coursera-introduction-to-digital-sound-design-506
"Art & Design
          ",مقدمة إلى علم الأفلام,https://www.class-central.com/course/rwaq------3104
